log10_fc_hz,pm_target_deg,log10_icp_a,log10_n,log10_kvco_hz,worst_phase_margin_deg,log10_worst_lock_time_s,worst_jitter_peaking_db
7.574474156651405998e+00,4.741787022683683972e+01,-2.329058719264224919e+00,1.545442230885047286e+00,7.301029995663981254e+00,4.558855774982023945e+01,-7.259507635330558983e+00,3.523162020054065202e+00
5.823737389139838072e+00,4.491701052486626367e+01,-2.806875401645538393e+00,2.196175084080046247e+00,7.602059991327962507e+00,4.316810584667726403e+01,-5.514869768541387884e+00,3.840885194188801144e+00
6.682981195816420694e+00,6.174559703701671509e+01,-2.659555885159881505e+00,2.051476559375926545e+00,7.740362689494244108e+00,5.975991893846043013e+01,-6.406325193933644080e+00,2.120828783332687983e+00
5.675811778824236598e+00,5.376673288408239415e+01,-3.200659450546418316e+00,2.736422121270654095e+00,7.602059991327962507e+00,5.179308272249045331e+01,-5.488389663441179067e+00,2.828978710961952636e+00
7.433455898942131768e+00,5.374126847701194976e+01,-2.505149978319905824e+00,1.589468471460023347e+00,7.301029995663981254e+00,5.176799070127322011e+01,-7.246002314385691534e+00,2.831493660925660016e+00
6.382117971261362932e+00,4.393128663092117137e+01,-3.200659450546418316e+00,2.047527942736177220e+00,7.602059991327962507e+00,4.221692395086063243e+01,-6.075864727147425981e+00,3.974375010676691300e+00
6.305277666680721538e+00,5.239473598480498140e+01,-2.659555885159881505e+00,2.235583763464699558e+00,7.602059991327962507e+00,5.044375054964390870e+01,-6.130623570650401533e+00,2.967189932696029153e+00
5.953825955268757575e+00,4.660736912929746723e+01,-2.806875401645538393e+00,2.336567049163086551e+00,7.602059991327962507e+00,4.480289543044108314e+01,-5.640294262152743876e+00,3.623084470067812202e+00
6.820141314847134595e+00,4.829573532267838232e+01,-3.028028723600243666e+00,1.915586462804075074e+00,7.301029995663981254e+00,4.644095859023761363e+01,-6.504859149598400059e+00,3.418290445842710135e+00
6.690965819855473562e+00,6.098374974144048366e+01,-2.505149978319905824e+00,1.901892235794528707e+00,7.301029995663981254e+00,5.898927014465931506e+01,-6.423516350520321438e+00,2.182548439764871340e+00
7.625054342361482718e+00,5.883975360570464375e+01,-2.726998727936262412e+00,1.578504316819396625e+00,7.301029995663981254e+00,5.683249718832459507e+01,-7.383018262613115112e+00,2.362361005281047532e+00
7.391794208807130673e+00,5.083972358083373422e+01,-2.726998727936262412e+00,1.559660655454978118e+00,7.301029995663981254e+00,4.892050054969479334e+01,-7.083785895200865212e+00,3.131128441351633818e+00
5.535132174396940385e+00,6.479362232369837216e+01,-3.508638306165727361e+00,2.498504919241284039e+00,7.602059991327962507e+00,6.286687177442576058e+01,-5.219029807907540786e+00,1.882782800033205639e+00
5.941584376528310507e+00,4.551243925726843287e+01,-2.463441557428470041e+00,2.271456440087086026e+00,7.602059991327962507e+00,4.374340859547695004e+01,-5.630846461789083435e+00,3.762571031547110589e+00
5.920009059585217059e+00,6.149577096375188745e+01,-2.358525889495900252e+00,2.198382809459835663e+00,7.602059991327962507e+00,5.950695335640568828e+01,-5.645994163838615520e+00,2.140974310098179512e+00
6.360008213516138653e+00,5.726057809019575018e+01,-2.602059991327962507e+00,1.673709655552304332e+00,7.740362689494244108e+00,5.525464811871611914e+01,-6.135645924109180527e+00,2.500846061006098076e+00
6.832425359471311133e+00,4.304187857627576363e+01,-2.903089986991943761e+00,1.664364122645082711e+00,7.740362689494244108e+00,4.135990000540593314e+01,-6.529612777230758169e+00,4.099036613657832895e+00
6.210781723251051822e+00,4.150915179733681981e+01,-2.551293680094920191e+00,1.726747819715822141e+00,7.740362689494244108e+00,3.988541523806364353e+01,-5.913765390629081686e+00,4.324001274362603731e+00
6.590540622047078578e+00,5.657828967942407417e+01,-2.806875401645538393e+00,1.754575765133491450e+00,7.740362689494244108e+00,5.457559299141249198e+01,-6.373699663698088713e+00,2.562408261520982222e+00
6.093346163450043207e+00,4.547915104039464040e+01,-3.508638306165727361e+00,2.187386589857785335e+00,7.602059991327962507e+00,4.371123019739141569e+01,-5.782444547208651642e+00,3.766889382141193732e+00
6.564990883738925476e+00,5.651561327176126781e+01,-3.026872146400301222e+00,1.960476217351074579e+00,7.740362689494244108e+00,5.451329149518772965e+01,-6.348834532684183962e+00,2.568111850615830694e+00
6.180956652674055363e+00,4.020966287761783775e+01,-2.358525889495900252e+00,2.265506299170475302e+00,7.602059991327962507e+00,3.863743060234168070e+01,-5.888726743754515880e+00,4.525924238165666580e+00
7.174901273132540780e+00,5.768440940791532512e+01,-1.903089986991943539e+00,1.926936511354035986e+00,7.301029995663981254e+00,5.567726630672635224e+01,-6.945763666602670305e+00,2.463077656219232914e+00
7.022509946776724021e+00,5.800724924120241610e+01,-2.028028723600243666e+00,1.961501619103499072e+00,7.301029995663981254e+00,5.599959929203987485e+01,-6.789970569141929424e+00,2.434588370428977910e+00
5.862146577927197733e+00,5.423615050817743111e+01,-2.425968732272281159e+00,2.428230237244519696e+00,7.602059991327962507e+00,5.225597354155661378e+01,-5.669947738720948927e+00,2.782915650645700012e+00
7.196019859145938113e+00,4.697032122002601540e+01,-2.726998727936262412e+00,1.665508309879826010e+00,7.301029995663981254e+00,4.515457186352821850e+01,-6.882228119268265942e+00,3.577919789777785020e+00
7.154354188424391303e+00,4.135241218625107251e+01,-2.028028723600243666e+00,2.042388408784696185e+00,7.301029995663981254e+00,3.973479070256726686e+01,-6.858177381327512201e+00,4.347877670120360527e+00
5.983120579199778355e+00,6.422714492297822630e+01,-2.659555885159881505e+00,1.981793870006979263e+00,7.740362689494244108e+00,6.228649156815811239e+01,-5.674487134486680517e+00,1.926006715138750991e+00
7.114013741313359951e+00,4.150103143905933223e+01,-2.028028723600243666e+00,1.970406532633699914e+00,7.301029995663981254e+00,3.987761100280397386e+01,-6.816937841628087469e+00,4.325235077647985094e+00
6.649890773133411592e+00,6.240591175646504496e+01,-2.425968732272281159e+00,1.840177657265172018e+00,7.740362689494244108e+00,6.042973860897450322e+01,-6.364793765765045741e+00,2.067982213516765366e+00
6.983150669236274588e+00,4.168829337041272964e+01,-2.028028723600243666e+00,1.695399323926900736e+00,7.301029995663981254e+00,4.005760220089675272e+01,-6.685450083272267641e+00,4.297069891253586960e+00
7.254528186250882804e+00,6.233092846535307530e+01,-2.505149978319905824e+00,1.664658100934038876e+00,7.301029995663981254e+00,6.035358711890066274e+01,-6.970095102266032683e+00,2.073954780182230895e+00
6.371080491646806010e+00,6.286467784925591218e+01,-2.358525889495900252e+00,2.227239670648620606e+00,7.740362689494244108e+00,6.089615282423443432e+01,-6.080185054268302913e+00,2.031793505623957330e+00
6.488133860395933539e+00,5.786032447376301491e+01,-2.328827157284916627e+00,1.883044985100406521e+00,7.602059991327962507e+00,5.585286008912277111e+01,-6.256952828943766143e+00,2.447505123544146510e+00
6.553033755329760623e+00,4.117623602912441072e+01,-2.659555885159881505e+00,2.079692513980640811e+00,7.740362689494244108e+00,3.956552089689660079e+01,-6.257543350948185257e+00,4.374870127210646942e+00
5.930472519982671997e+00,4.685109778366445710e+01,-2.301029995663981254e+00,2.476284880210133377e+00,7.602059991327962507e+00,4.503902538532264543e+01,-5.616781740611222595e+00,3.592697743193657089e+00
6.850106132308133589e+00,4.878241673593448269e+01,-1.903089986991943539e+00,1.722952491750808335e+00,7.301029995663981254e+00,4.691420240825991073e+01,-6.534689041662093523e+00,3.361367461419322300e+00
5.645150701545994743e+00,4.540301232033682055e+01,-3.026872146400301222e+00,2.157083518137676403e+00,7.602059991327962507e+00,4.363763684606112747e+01,-5.334480989698941578e+00,3.776784054628572918e+00
6.589077760380889437e+00,5.619816491225373056e+01,-2.028028723600243666e+00,1.921951017899663494e+00,7.301029995663981254e+00,5.419794020428906833e+01,-6.376344719527009985e+00,2.597173168487538319e+00
6.849064104533643338e+00,4.089127948320902561e+01,-2.806875401645538393e+00,1.634486502616262271e+00,7.740362689494244108e+00,3.929180726259255607e+01,-6.554086098846307884e+00,4.418879204678242800e+00
6.993227164603884383e+00,5.176556551524749494e+01,-1.903089986991943539e+00,1.542243629830806873e+00,7.301029995663981254e+00,4.982668342703001940e+01,-6.824606175480360193e+00,3.032629975737004102e+00
6.410567157814600847e+00,4.407238756058887930e+01,-2.504455662453551668e+00,2.190265013698988295e+00,7.602059991327962507e+00,4.235299067893623715e+01,-6.103878721100992166e+00,3.954998067627129466e+00
7.147421583013143120e+00,5.242900214804713244e+01,-2.204119982655924570e+00,1.869084008219367821e+00,7.301029995663981254e+00,5.047738763727795686e+01,-6.972825670897959682e+00,2.963658652419477235e+00
7.325955306510453902e+00,4.236657490244372326e+01,-2.028028723600243666e+00,1.585672662906566277e+00,7.301029995663981254e+00,4.070989689167652159e+01,-7.025793728170921959e+00,4.196698988411554865e+00
7.078961233563428657e+00,5.262858516208302007e+01,-2.124938736608299905e+00,1.971573561760422200e+00,7.301029995663981254e+00,5.067336942341040640e+01,-6.902329048277907830e+00,2.943156933393143326e+00
6.361304223842101813e+00,5.079110936306955892e+01,-3.200659450546418316e+00,1.855026037240830483e+00,7.602059991327962507e+00,4.887297750804827956e+01,-6.052597647103731049e+00,3.136404129847050637e+00
6.356606730372566183e+00,4.326406502704247004e+01,-2.659555885159881505e+00,2.005374548836734494e+00,7.602059991327962507e+00,4.157389365858779229e+01,-6.052643087745557260e+00,4.067390412758436824e+00
5.941566000810804660e+00,5.642098515096073896e+01,-2.725842150736319969e+00,1.949310041502053670e+00,7.602059991327962507e+00,5.441925394033484054e+01,-5.726079869860342342e+00,2.576738758177418820e+00
5.723445164292920495e+00,4.948198377473869414e+01,-2.602059991327962507e+00,1.952247644472893340e+00,7.602059991327962507e+00,4.759534494922377235e+01,-5.408995683024486745e+00,3.281344081277488556e+00
6.423028219719152609e+00,5.122216988234740143e+01,-2.551293680094920191e+00,1.948914236942745681e+00,7.740362689494244108e+00,4.929456538586984493e+01,-6.119402824449813316e+00,3.090085963799013680e+00
7.223402732018866956e+00,5.134771895970987288e+01,-2.505149978319905824e+00,1.921872637977747544e+00,7.301029995663981254e+00,4.941744234473091524e+01,-6.921820520704850210e+00,3.076732440882454789e+00
7.059179174108190402e+00,4.982224635629590637e+01,-2.358525889495900252e+00,1.578320037484622018e+00,7.740362689494244108e+00,4.792703921635074948e+01,-6.745687037367181560e+00,3.243130387720230434e+00
6.742031498461155792e+00,5.637006606802134456e+01,-2.425968732272281159e+00,1.923234691676246388e+00,7.301029995663981254e+00,5.436866481369412440e+01,-6.527235351339044200e+00,2.581388717118497489e+00
6.394842529516887808e+00,4.458921130964439783e+01,-2.504455662453551668e+00,1.883267433763345045e+00,7.602059991327962507e+00,4.285162862814175355e+01,-6.086691096273730395e+00,3.884793691201092969e+00
5.873818463429614667e+00,5.821530354106469929e+01,-2.328827157284916627e+00,2.065178939915073286e+00,7.602059991327962507e+00,5.620752062548416461e+01,-5.638559007280547597e+00,2.416419107705529701e+00
6.839644077510336651e+00,5.459469152464285457e+01,-2.726998727936262412e+00,2.019474097932724810e+00,7.301029995663981254e+00,5.260996750051828030e+01,-6.643304963024950993e+00,2.748131388142445175e+00
7.527954860909901846e+00,5.394062527098358828e+01,-3.028028723600243666e+00,1.671460657424923113e+00,7.301029995663981254e+00,5.196448230473174590e+01,-7.338454254770599761e+00,2.811849266234365263e+00
6.770723846124173662e+00,4.090151102553888762e+01,-2.329058719264224919e+00,1.668625188362336642e+00,7.301029995663981254e+00,3.930163360211435020e+01,-6.475824906753714139e+00,4.417291508821007184e+00
6.846421140246446768e+00,4.241319182881654370e+01,-2.602059991327962507e+00,1.652484710300998527e+00,7.740362689494244108e+00,4.075474849827440949e+01,-6.545925707216786904e+00,4.189885094564938406e+00
6.246281845086900653e+00,6.134673676021074584e+01,-3.508638306165727361e+00,2.340522727298927297e+00,7.602059991327962507e+00,5.935616442063491149e+01,-5.974229013766721330e+00,2.153032917179110939e+00
7.017242449686679429e+00,4.075732893716529759e+01,-2.124938736608299905e+00,1.919745657226981317e+00,7.301029995663981254e+00,3.916317187364720098e+01,-6.723250889895408200e+00,4.439717096651325079e+00
7.202299109508412123e+00,5.151883159703837833e+01,-3.028028723600243666e+00,1.673167396718142186e+00,7.301029995663981254e+00,4.958497712905457888e+01,-6.905243766004113937e+00,3.058609088698537093e+00
6.159860273761231575e+00,5.707207940747168351e+01,-2.463441557428470041e+00,1.992155034213082043e+00,7.602059991327962507e+00,5.506688616965138294e+01,-5.937546216743848859e+00,2.517758850271849091e+00
6.384170491439470574e+00,6.335047132119966307e+01,-2.328827157284916627e+00,1.997182149939085383e+00,7.602059991327962507e+00,6.139099188008157171e+01,-6.086897039374502327e+00,1.993768194386050130e+00
6.532944297748296769e+00,4.419577713751802150e+01,-3.508638306165727361e+00,2.008425702330213003e+00,7.602059991327962507e+00,4.247200199932794362e+01,-6.226335598296943274e+00,3.938127553543857573e+00
5.967921830218917201e+00,5.095680900033851657e+01,-2.328827157284916627e+00,2.141943570138153063e+00,7.602059991327962507e+00,4.903498164909620982e+01,-5.660767146895206103e+00,3.118467521113073015e+00
6.105179111313650431e+00,4.222633218625379925e+01,-2.504455662453551668e+00,2.397089630816441552e+00,7.602059991327962507e+00,4.057498132890069087e+01,-5.805361475310319541e+00,4.217263043855904669e+00
6.093512047856803449e+00,6.019933957533287128e+01,-2.328827157284916627e+00,2.253750490665435979e+00,7.602059991327962507e+00,5.819816755847131162e+01,-5.835359715531937219e+00,2.247358472133219376e+00
6.085802259465593167e+00,4.932634078578056602e+01,-2.806875401645538393e+00,2.360509646014531171e+00,7.602059991327962507e+00,4.744370808956205110e+01,-5.770897547600351452e+00,3.298953552139912038e+00
5.695890338722088053e+00,6.349161032577194419e+01,-2.551293680094920191e+00,2.168932810821067481e+00,7.602059991327962507e+00,6.153494320230143444e+01,-5.396717116586429164e+00,1.982771357334972562e+00
6.516941145514640432e+00,6.486853067575290765e+01,-2.602059991327962507e+00,1.755586582294547338e+00,7.740362689494244108e+00,6.294372181614735950e+01,-6.199621414538221131e+00,1.877090281023245488e+00
5.946292944715660944e+00,4.224101691336085196e+01,-2.391473966422805741e+00,2.072810454818083237e+00,7.602059991327962507e+00,4.058910710931723997e+01,-5.646576230924709172e+00,4.215105206920182646e+00
6.659929302272623808e+00,5.516422830002306199e+01,-2.551293680094920191e+00,2.020250519976657610e+00,7.740362689494244108e+00,5.317307999501457516e+01,-6.458155926232339361e+00,2.693830517970923211e+00
6.620496407364752756e+00,5.363165248199730684e+01,-2.505149978319905824e+00,1.951486207033807041e+00,7.301029995663981254e+00,5.165999901510332393e+01,-6.434436843193379829e+00,2.842338927987483110e+00
5.977089816717901627e+00,5.065535263257859100e+01,-2.659555885159881505e+00,2.291585441952427082e+00,7.602059991327962507e+00,4.874029835212286343e+01,-5.667478830535771728e+00,3.151176314298391290e+00
6.761946028092108207e+00,5.026640712451683868e+01,-2.505149978319905824e+00,1.550181664498188505e+00,7.301029995663981254e+00,4.836041534275000231e+01,-6.450209569677192611e+00,3.193825362611396379e+00
6.322983303886220874e+00,4.307517864977809552e+01,-2.903089986991943761e+00,2.271768373652347961e+00,7.602059991327962507e+00,4.139196794343484953e+01,-6.019743321681882975e+00,4.094278435949495254e+00
6.607803617149776265e+00,5.716740872947659824e+01,-2.551293680094920191e+00,1.835098305083176173e+00,7.740362689494244108e+00,5.516182784000770312e+01,-6.384115728396871248e+00,2.509196581463738696e+00
6.061195416868305763e+00,4.896603113014269582e+01,-3.200659450546418316e+00,2.270280261175966263e+00,7.740362689494244108e+00,4.709287767423677451e+01,-5.745776892337357111e+00,3.340112024251118417e+00
6.375812538726872702e+00,4.479358354740919168e+01,-2.328827157284916627e+00,2.205428476268691984e+00,7.740362689494244108e+00,4.304892219772949602e+01,-6.066908369291478920e+00,3.857362245422850666e+00
6.930572398618406460e+00,4.926333960252360811e+01,-2.301029995663981254e+00,1.685317291421614350e+00,7.740362689494244108e+00,4.738234380976575721e+01,-6.615480288410776843e+00,3.306104873448765691e+00
